"pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
0,665.588621270326,434.381126587354,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,561.267284905047,246.980660536026,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,1431.88165482647,1383.4784568138,3,NA,NA,31,18,"RITA+Secondary,W=6mo"
0,1777.60247727499,1740.03594913427,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,542.748824457416,1847.5678067221,2,NA,NA,21,14,"RITA+Secondary,W=6mo"
0,0,2563.29680949357,1,NA,NA,40,40,"RITA+Secondary,W=6mo"
1,0,819.502209938754,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
0,0,1198.39339976475,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,190.902252478749,1802.79153160074,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1746.3139595684,1694.55168403294,3,NA,NA,67,45,"RITA+Secondary,W=6mo"
0,0,533.627135478786,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,112.615452182031,407.011683296755,2,NA,NA,10,8,"RITA+Secondary,W=6mo"
1,0,579.617729404937,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2280.94752885947,1860.29255662103,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,0,4269.15694883309,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1341.96868038333,472.399008973232,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,0,1876.61581225376,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
3,1033.99715222784,326.431611400575,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,569.374189642022,2701.53213874829,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
0,1299.25308449181,211.085211918211,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,779.557732882402,664.815015017807,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,973.966489263554,1716.64576245832,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,958.06567024422,493.267689660043,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,181.870774861707,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
4,1618.17288038949,3646.8507664201,2,NA,NA,19,15,"RITA+Secondary,W=6mo"
3,2446.37393942021,3856.82150292128,3,NA,NA,25,15,"RITA+Secondary,W=6mo"
0,314.414777665995,4836.47091069724,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,973.170510318743,6157.38658262027,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,432.492968072426,333.895057936289,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
6,10771.8882757949,3183.68807632539,4,NA,NA,32,20,"RITA+Secondary,W=6mo"
0,523.351362948711,4111.42375897844,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
2,5573.90515151526,4289.67381259479,3,NA,NA,30,15,"RITA+Secondary,W=6mo"
0,1056.28601612099,330.276154744364,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
2,769.585221384215,1263.59047940891,2,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,629.461165381475,592.478771480592,2,NA,NA,28,24,"RITA+Secondary,W=6mo"
0,2422.29056481558,677.05374071112,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,2947.16868278441,1519.73708204812,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,1303.03884335022,1189.96078539697,3,NA,NA,72,49,"RITA+Secondary,W=6mo"
0,1173.81147225722,5201.18854697668,3,NA,NA,18,14,"RITA+Secondary,W=6mo"
0,334.162703458592,162.921561210601,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,54.9639562405938,121.051862986689,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,1771.96338283949,248.210468359291,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
5,3523.09392750319,1759.81085868455,3,NA,NA,18,14,"RITA+Secondary,W=6mo"
0,711.952708658747,3322.08800925255,2,NA,NA,16,11,"RITA+Secondary,W=6mo"
0,2608.92262791211,3056.72388455022,2,NA,NA,10,9,"RITA+Secondary,W=6mo"
0,2962.22496796494,3169.47493043538,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,2025.55301436996,1025.06054169068,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
1,0,3497.05559180947,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2152.86219584168,1540.05257837088,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1379.5979632721,1450.71425764796,2,NA,NA,10,7,"RITA+Secondary,W=6mo"
0,30.1016722809968,2315.94517244679,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
0,539.161974885318,1806.88486984247,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,155.047821726634,2146.89735072015,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
2,7506.01075701634,4449.87934540982,2,NA,NA,32,23,"RITA+Secondary,W=6mo"
0,903.669004508134,4205.98403065304,2,NA,NA,19,12,"RITA+Secondary,W=6mo"
1,1569.26223328149,4289.83473305463,3,NA,NA,26,16,"RITA+Secondary,W=6mo"
0,1007.58777547997,1035.08234915911,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,885.483193166749,2276.53579366096,2,NA,NA,10,9,"RITA+Secondary,W=6mo"
0,1134.05589269245,814.783659356762,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1680.78365606791,1120.99831432725,2,NA,NA,59,44,"RITA+Secondary,W=6mo"
0,0,1233.75549589434,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,2141.44764525357,2338.23906416052,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,3881.3682195836,2452.58277799637,2,NA,NA,18,14,"RITA+Secondary,W=6mo"
1,4570.56149421697,3827.08919438277,3,NA,NA,15,15,"RITA+Secondary,W=6mo"
2,2509.85357524134,1923.92188780418,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1207.57770764501,434.100132888751,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
5,5838.7958115911,431.901070746639,5,NA,NA,62,21,"RITA+Secondary,W=6mo"
4,3147.16678042071,1062.70976384735,3,NA,NA,28,14,"RITA+Secondary,W=6mo"
0,678.035419307886,2583.70644627781,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,2725.36629892353,1118.753765694,3,NA,NA,29,15,"RITA+Secondary,W=6mo"
0,2288.22333725858,2936.67079548254,1,NA,NA,29,29,"RITA+Secondary,W=6mo"
0,3208.4240596889,182.303716834143,2,NA,NA,38,32,"RITA+Secondary,W=6mo"
0,2170.44414818904,623.946000043929,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
5,2889.54124038285,2454.88714082995,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
4,2524.63741052651,2819.79097068629,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
2,3384.99455667939,5330.72461408219,3,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,470.497819678463,2363.61637943962,1,NA,NA,28,28,"RITA+Secondary,W=6mo"
3,7080.65884628403,1564.02949240475,3,NA,NA,29,18,"RITA+Secondary,W=6mo"
4,1513.44329343724,678.382695423128,2,NA,NA,19,16,"RITA+Secondary,W=6mo"
0,656.343557049132,6322.81358315225,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,5704.30877008914,2949.629422834,2,NA,NA,14,12,"RITA+Secondary,W=6mo"
1,3010.23785916121,5777.77828323507,3,NA,NA,56,28,"RITA+Secondary,W=6mo"
3,2114.47971915571,863.926322862784,2,NA,NA,38,37,"RITA+Secondary,W=6mo"
1,724.186322758899,6405.99027893594,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,380.372752490821,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,194.39117691569,2875.88815606938,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
0,1816.91158067149,430.154774956418,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
0,0,441.512230028445,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,1216.62309873145,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,0,3734.51911933749,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,3608.18335202698,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,1204.09944455481,3331.40789907575,3,NA,NA,35,24,"RITA+Secondary,W=6mo"
0,0,1938.94198905253,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
1,653.830749952457,1271.22552278822,3,NA,NA,36,17,"RITA+Secondary,W=6mo"
2,3955.47100233937,2960.59227049168,3,NA,NA,26,15,"RITA+Secondary,W=6mo"
1,3474.55405188269,3120.89792064391,2,NA,NA,32,17,"RITA+Secondary,W=6mo"
0,0,512.653752143128,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,4705.14838400171,344.095185989171,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,4603.57211711418,445.671452876701,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,1414.8703580789,1232.25933283072,2,NA,NA,17,14,"RITA+Secondary,W=6mo"
0,317.602845014193,550.455672216123,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,442.265781102208,718.616197407197,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,2550.20746712362,316.758139531764,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,52.8883912566371,4163.89546027642,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
1,213.110318126483,564.372661021045,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,222.037879862507,132.751486459116,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
2,1876.94780991651,4597.88127981951,2,NA,NA,19,17,"RITA+Secondary,W=6mo"
0,326.984243402012,4351.31079985958,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,5183.06785749244,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,125.447225068002,3423.69423575346,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1616.15499639042,3179.0532864103,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,1442.28342506006,360.478519468386,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,1820.29007593041,1944.52376773753,2,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,391.68590353264,1687.52905397578,2,NA,NA,21,12,"RITA+Secondary,W=6mo"
2,5050.23916170089,2278.68348213545,2,NA,NA,35,34,"RITA+Secondary,W=6mo"
0,1973.35580392971,4824.10795382319,1,NA,NA,24,24,"RITA+Secondary,W=6mo"
0,2244.19582536193,1807.20444065471,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,1840.28170656752,2211.11855944912,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,436.393465907234,2392.36187950068,1,NA,NA,43,43,"RITA+Secondary,W=6mo"
0,404.566178535622,5686.97720700866,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,600.049788448654,258.352675667516,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,805.362520381657,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,484.388504010362,1375.9967205035,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,112.484847480423,5030.2922454599,2,NA,NA,15,15,"RITA+Secondary,W=6mo"
1,6729.71735415911,1701.94555967355,2,NA,NA,11,9,"RITA+Secondary,W=6mo"
4,2516.94707524576,2485.82137445557,2,NA,NA,17,14,"RITA+Secondary,W=6mo"
0,581.053742653306,2576.39291066084,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,237.452792775396,2785.79397495505,2,NA,NA,24,12,"RITA+Secondary,W=6mo"
3,4486.81925131891,4311.8610066233,2,NA,NA,22,12,"RITA+Secondary,W=6mo"
0,4534.41034301865,5364.28356590538,3,NA,NA,27,17,"RITA+Secondary,W=6mo"
0,278.35186905105,2758.34443681723,3,NA,NA,25,12,"RITA+Secondary,W=6mo"
3,4565.77394012121,4280.87611035586,3,NA,NA,26,12,"RITA+Secondary,W=6mo"
2,3165.17083318876,6502.57565493504,2,NA,NA,12,11,"RITA+Secondary,W=6mo"
0,782.990987969883,7305.19284543338,2,NA,NA,9,8,"RITA+Secondary,W=6mo"
0,1673.30198373298,5558.92843341631,2,NA,NA,16,15,"RITA+Secondary,W=6mo"
0,1604.81872258553,590.459102497893,1,NA,NA,31,31,"RITA+Secondary,W=6mo"
1,538.540890630426,2557.10616067249,2,NA,NA,25,16,"RITA+Secondary,W=6mo"
0,228.049839872606,2594.20377374688,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1898.54355709992,1870.26338703065,2,NA,NA,20,20,"RITA+Secondary,W=6mo"
1,3854.19768400777,1608.9693267091,3,NA,NA,84,59,"RITA+Secondary,W=6mo"
0,58.35820248043,624.492084979639,2,NA,NA,13,8,"RITA+Secondary,W=6mo"
0,0,1477.3768561666,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1928.16428725755,2210.4330657016,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
0,2015.77786795133,708.171706447234,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,698.72718282158,2239.64552289866,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,3595.69828782053,2788.76880517006,3,NA,NA,70,38,"RITA+Secondary,W=6mo"
0,0,1237.52633673135,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,3228.24571003805,418.480335442586,2,NA,NA,23,12,"RITA+Secondary,W=6mo"
1,3079.13092697333,1693.62735301666,3,NA,NA,5,3,"RITA+Secondary,W=6mo"
0,2380.65505648374,106.026265307073,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,813.499135723926,6699.79929515195,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,6043.60357710982,1,NA,NA,35,35,"RITA+Secondary,W=6mo"
0,1531.63060184316,507.285495882998,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,957.802024099156,1081.114073627,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
2,480.961576473649,4295.02942395027,2,NA,NA,19,10,"RITA+Secondary,W=6mo"
5,3542.8219349681,4328.28511947535,2,NA,NA,21,12,"RITA+Secondary,W=6mo"
1,1968.96593743206,6536.28345944981,2,NA,NA,18,12,"RITA+Secondary,W=6mo"
1,1281.63185172153,6879.95050230507,2,NA,NA,8,5,"RITA+Secondary,W=6mo"
0,709.737421906053,2714.89972320574,2,NA,NA,55,46,"RITA+Secondary,W=6mo"
0,0,1922.58880499302,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,1904.05874018049,3953.19770967856,3,NA,NA,36,23,"RITA+Secondary,W=6mo"
0,62.6348421288972,2568.77664443235,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,805.897943911949,4037.78689275461,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,353.665188735859,1330.9028995842,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
4,4346.18430730366,1499.89245801589,3,NA,NA,19,10,"RITA+Secondary,W=6mo"
3,4269.00910111639,1527.40334119419,3,NA,NA,18,10,"RITA+Secondary,W=6mo"
1,465.701376143445,2235.16242383301,2,NA,NA,27,25,"RITA+Secondary,W=6mo"
0,2465.35574693399,4745.66473488141,2,NA,NA,4,2,"RITA+Secondary,W=6mo"
2,858.970841137192,4130.41294737991,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,20.5165571097062,196.056064462657,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,590.767763878612,1622.22876722223,2,NA,NA,30,16,"RITA+Secondary,W=6mo"
0,3700.43718393708,278.550516707099,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,344.127036478546,1810.55331022805,2,NA,NA,24,24,"RITA+Secondary,W=6mo"
0,1745.42236613238,1524.33356356873,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,2014.81464651569,764.104288233628,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,972.860484949644,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,556.048167777511,2141.66621995862,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,61.3366889187796,3062.52126133054,2,NA,NA,2,1,"RITA+Secondary,W=6mo"
2,2666.39152949182,2656.08578166609,2,NA,NA,12,10,"RITA+Secondary,W=6mo"
0,0,2841.68479403486,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,90.9677529947967,1442.23470314863,2,NA,NA,27,26,"RITA+Secondary,W=6mo"
0,738.044055826606,1638.62867934105,2,NA,NA,22,18,"RITA+Secondary,W=6mo"
0,603.126835427342,3288.26436200025,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,2096.89210048009,8230.84357630701,3,NA,NA,38,16,"RITA+Secondary,W=6mo"
0,1994.80142028648,10181.2815813421,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,2550.16976838032,1330.53495845286,2,NA,NA,12,8,"RITA+Secondary,W=6mo"
0,1871.9540153809,438.382591938673,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,2960.07992715212,3207.31911934023,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,2123.01148276057,4044.38756373178,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,5965.07299989353,9054.37510976363,2,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,81.4166892619064,624.094538165907,2,NA,NA,15,8,"RITA+Secondary,W=6mo"
1,1745.08068310091,994.347217814667,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
2,351.994689816309,2796.6429876139,2,NA,NA,27,22,"RITA+Secondary,W=6mo"
0,1766.621154977,1331.50761159822,3,NA,NA,42,18,"RITA+Secondary,W=6mo"
0,1151.39060164652,91.492340725602,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,2737.28613697145,658.079400143584,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,1889.25430759627,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
3,4888.05951021718,639.30208377056,2,NA,NA,16,15,"RITA+Secondary,W=6mo"
0,30.5078670749144,4363.82926290074,2,NA,NA,5,3,"RITA+Secondary,W=6mo"
0,58.0657902621551,5337.01789482824,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1954.67493125124,4072.35002035855,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
3,3959.80663921631,4640.02881225274,2,NA,NA,17,16,"RITA+Secondary,W=6mo"
0,350.372595120532,5563.40111087701,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1596.12871273504,117.703015618261,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,709.269336579159,4155.40482755882,2,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,377.888994017224,217.862167382658,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,3157.34787608594,4158.10195011276,4,NA,NA,34,18,"RITA+Secondary,W=6mo"
0,63.3925576956126,567.322853543675,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
2,1729.51137868497,1261.61635688196,2,NA,NA,37,30,"RITA+Secondary,W=6mo"
1,3988.55387964439,2961.59934413917,3,NA,NA,39,29,"RITA+Secondary,W=6mo"
0,790.135558183485,603.65469670006,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
2,2351.61265458087,1659.5837225665,2,NA,NA,19,18,"RITA+Secondary,W=6mo"
0,2820.25691758137,5560.53994797807,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1475.06646365754,470.610909021861,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
2,1432.09869557953,304.955096563611,2,NA,NA,30,18,"RITA+Secondary,W=6mo"
1,775.926930401783,408.201964126982,2,NA,NA,21,18,"RITA+Secondary,W=6mo"
1,3536.17353616032,635.763721995259,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,703.438299016515,2068.67082582283,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1939.70806465964,4882.68872009981,1,NA,NA,25,25,"RITA+Secondary,W=6mo"
0,1066.10594566619,5988.31227870725,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,4027.07461442867,1042.14599799978,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,664.022905405629,809.702405511653,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,0,386.980238160172,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,0,2410.83879451223,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
0,523.068164173141,394.917560609983,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1.35280916796592,3975.43104546488,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,220.501450760607,6307.37453550928,2,NA,NA,94,73,"RITA+Secondary,W=6mo"
0,0,7145.73775014474,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,399.018586230033,1072.18129899258,2,NA,NA,15,9,"RITA+Secondary,W=6mo"
1,4861.53578135258,3393.52562912082,3,NA,NA,22,15,"RITA+Secondary,W=6mo"
0,1014.98887573238,2749.06079266142,2,NA,NA,13,12,"RITA+Secondary,W=6mo"
1,0,2359.44019983322,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,679.765956869975,3725.56513084342,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,4535.88618950796,1465.09290180578,3,NA,NA,26,14,"RITA+Secondary,W=6mo"
0,0,277.895583686249,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,275.385723726492,3934.78433298426,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,5466.01697984416,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,634.049902782554,354.631188790649,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1276.54115064038,734.166234481246,2,NA,NA,38,32,"RITA+Secondary,W=6mo"
0,367.457278857712,1778.58254287265,2,NA,NA,26,15,"RITA+Secondary,W=6mo"
0,0,483.42121374502,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,2512.36744940818,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,1238.95625181177,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,712.292318989226,724.03237960338,2,NA,NA,26,16,"RITA+Secondary,W=6mo"
0,1734.06371590994,968.776952588543,1,NA,NA,36,36,"RITA+Secondary,W=6mo"
0,517.645979616384,3685.6337767889,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,198.075112784707,1719.36283390982,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,2425.26401120288,3468.96436918585,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,861.819784143203,383.073880859906,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
3,3086.51723194939,2947.3988172824,3,NA,NA,25,11,"RITA+Secondary,W=6mo"
0,1239.27872027945,3719.72647329352,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
1,2708.42225689831,2988.8916942379,3,NA,NA,45,34,"RITA+Secondary,W=6mo"
0,771.496368939077,3261.36468699469,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,0,3736.00434002704,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,3226.79045252824,3699.31543727111,1,NA,NA,42,42,"RITA+Secondary,W=6mo"
0,0,364.862055101456,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
1,140.305392043681,210.556663057775,2,NA,NA,29,23,"RITA+Secondary,W=6mo"
1,2702.5053836282,308.921388253221,2,NA,NA,12,9,"RITA+Secondary,W=6mo"
0,324.41256565718,3223.1379248974,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1256.08320159068,3465.72897549297,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,907.390873800271,2172.29752800519,2,NA,NA,15,13,"RITA+Secondary,W=6mo"
0,399.587254758405,1773.76552801574,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,31.9569735815812,3903.80132767122,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
5,7500.44103089647,2026.72881529613,3,NA,NA,16,8,"RITA+Secondary,W=6mo"
0,3319.05207209873,2623.24408725312,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
0,0,337.652421548306,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,72.0151525633801,6678.54756681337,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,4690.29658671254,4009.97110078194,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
0,1588.81106739546,117.782622658221,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,275.402647196952,2856.41976293525,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,0,3656.70212944766,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2419.66841114309,1190.30206366587,1,NA,NA,38,38,"RITA+Secondary,W=6mo"
0,1384.57598068255,2225.39449412641,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,3279.79386741511,3199.51844019751,3,NA,NA,29,14,"RITA+Secondary,W=6mo"
0,364.979943330492,625.593793762315,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1601.03365845134,526.51167586061,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,2133.08621902515,987.531996924234,1,NA,NA,27,27,"RITA+Secondary,W=6mo"
0,1262.42484355964,1392.07015850831,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,327.416740453195,635.749885785169,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,786.298412992913,1040.97349925187,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,290.814855365759,5020.74996062203,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1442.76951788804,1500.56304800886,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,3039.35281072434,986.56556032607,2,NA,NA,23,13,"RITA+Secondary,W=6mo"
1,0,983.26326770023,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,1084.75117995067,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1654.2870148618,207.964486034497,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
2,1527.33726794992,500.906824402217,2,NA,NA,16,14,"RITA+Secondary,W=6mo"
0,3340.20028574591,1125.24692529991,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,1448.42762369644,487.110371517552,3,NA,NA,17,13,"RITA+Secondary,W=6mo"
1,359.849449438765,2207.19393981176,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
3,2245.03242839266,358.754320574319,3,NA,NA,43,26,"RITA+Secondary,W=6mo"
3,2588.07298691819,1582.75344659772,3,NA,NA,63,46,"RITA+Secondary,W=6mo"
0,0,2242.95025585564,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,2813.28884060366,2548.93422865199,2,NA,NA,12,6,"RITA+Secondary,W=6mo"
0,1436.22010673417,1730.3792925807,2,NA,NA,8,7,"RITA+Secondary,W=6mo"
2,2470.84001634863,1086.85042084565,2,NA,NA,12,7,"RITA+Secondary,W=6mo"
0,913.171433619086,2044.82655369438,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,0,246.538535189045,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,4014.19618216842,720.708081047884,2,NA,NA,24,16,"RITA+Secondary,W=6mo"
1,4592.73147062854,846.810541787805,3,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,2841.57889907194,410.081004784101,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,216.14392426313,2071.29900882915,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1332.02121832304,3160.65489562417,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,864.742166289499,786.089461567783,1,NA,NA,33,33,"RITA+Secondary,W=6mo"
0,0,2275.88382341758,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,566.864405318013,6241.61635413405,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
