"simid","intervention","ida_per_contact","pia_per_contact","ida_random","pia_random","ida_diff","pia_diff","ida_ratio","pia_ratio","ida_pct_change","pia_pct_change"
7518,"rita",60.6711208356193,0,0,0,60.6711208356193,0,NA,NA,NA,NA
7523,"rita",8.0637029058553,0.0954545454545455,38.4054541425475,0.0333333333333333,-30.3417512366922,0.0621212121212121,0.209962441165926,2.86363636363636,-79.0037558834074,186.363636363636
7525,"rita",0,0,138.424712628686,0,-138.424712628686,0,0,NA,-100,NA
7528,"rita",201.622598113017,0,71.0209637424858,0.0277777777777778,130.601634370531,-0.0277777777777778,2.8389166731682,0,183.89166731682,-100
7529,"rita",77.4532919675296,0,1.92322248232921,0,75.5300694852003,0,40.2726635525424,NA,3927.26635525424,NA
7536,"rita",10.0345871120947,0.0555555555555556,13.7495478794788,0,-3.71496076738417,0.0555555555555556,0.729812150919614,NA,-27.0187849080386,NA
7544,"rita",15.9956437271858,0,145.485086932754,0,-129.489443205568,0,0.109946964767456,NA,-89.0053035232544,NA
7545,"rita",11.4729383670953,0,340.564883231316,0,-329.09194486422,0,0.0336879664698218,NA,-96.6312033530178,NA
7559,"rita",11.6556308028214,0,149.72036243943,0,-138.064731636609,0,0.0778493360082318,NA,-92.2150663991768,NA
7575,"rita",597.16943748536,0,75.6549984996916,0,521.514438985668,0,7.89332429221837,NA,689.332429221837,NA
7580,"rita",124.716023667062,0,402.436473772376,0,-277.720450105314,0,0.309902386575436,NA,-69.0097613424564,NA
7584,"rita",27.4257581727549,0,138.435035835747,0,-111.009277662992,0,0.198112840490001,NA,-80.1887159509999,NA
7587,"rita",273.636294896174,0,40.1413006195387,0,233.494994276635,0,6.81682682605908,NA,581.682682605908,NA
7598,"rita",1603.19952911394,0,0,0,1603.19952911394,0,NA,NA,NA,NA
7600,"rita",45.2412787730392,0,223.621292773571,0.0123456790123457,-178.380014000532,-0.0123456790123457,0.202312034833143,0,-79.7687965166857,-100
7606,"rita",269.103849339979,0,3.9005196083543,0,265.203329731625,0,68.9917950325389,NA,6799.17950325389,NA
7614,"rita",0,0,0,0,0,0,NA,NA,NA,NA
7624,"rita",180.360023314517,0,56.6365561623539,0,123.723467152163,0,3.18451607116609,NA,218.451607116609,NA
7629,"rita",77.8568234315313,0.0833333333333333,27.3740155987762,0,50.482807832755,0.0833333333333333,2.84418715078879,NA,184.418715078879,NA
7634,"rita",592.185574053713,0,0,0,592.185574053713,0,NA,NA,NA,NA
7635,"rita",133.333661711005,0,133.333661711005,0,0,0,1,NA,0,NA
7645,"rita",40.6414571550034,0,2232.57801321371,0,-2191.93655605871,0,0.0182038239714193,NA,-98.1796176028581,NA
7651,"rita",213.245914251067,0,0,0,213.245914251067,0,NA,NA,NA,NA
7657,"rita",91.4190293376046,0,79.5868379537325,0,11.8321913838721,0,1.14867020336643,NA,14.8670203366425,NA
7660,"rita",314.747665742701,0,218.978914530499,0,95.7687512122021,0,1.43734234146486,NA,43.7342341464861,NA
7665,"rita",678.93143752766,0.2,678.93143752766,0.2,0,0,1,1,0,0
7669,"rita",85.050763756375,0,29.0914115250987,0,55.9593522312763,0,2.92356951064396,NA,192.356951064396,NA
7676,"rita",0,0,860.460938656325,0,-860.460938656325,0,0,NA,-100,NA
7680,"rita",113.269690227152,0,152.596326342064,0,-39.3266361149114,0,0.742283205253868,NA,-25.7716794746132,NA
7692,"rita",36.858706051052,0.0238095238095238,54.2250137687186,0.0476190476190476,-17.3663077176666,-0.0238095238095238,0.679736222995947,0.5,-32.0263777004053,-50
7722,"rita",1471.78964925811,0,509.767095327167,0,962.022553930943,0,2.88718056294614,NA,188.718056294614,NA
7730,"rita",634.328545706647,0,78.3649595794975,0,555.963586127149,0,8.09454313650415,NA,709.454313650415,NA
7736,"rita",68.4831772591725,0,0,0,68.4831772591725,0,NA,NA,NA,NA
7738,"rita",283.350393009141,0,75.8629691499696,0,207.487423859171,0,3.73502904228544,NA,273.502904228544,NA
7740,"rita",32.8277564588171,0,0,0,32.8277564588171,0,NA,NA,NA,NA
7753,"rita",368.921015463868,0,1.55949258124333,0,367.361522882625,0,236.564777480212,NA,23556.4777480212,NA
7778,"rita",652.17073624191,0,3.99969298418535,0,648.171043257725,0,163.055199191681,NA,16205.5199191681,NA
7780,"rita",326.697747738814,0.1125,602.718295432288,0.25,-276.020547693473,-0.1375,0.542040535710795,0.45,-45.7959464289205,-55
7785,"rita",130.42551532557,0,325.037766240148,0,-194.612250914578,0,0.401262649673785,NA,-59.8737350326215,NA
7786,"rita",362.666327355435,0,181.333163677717,0.05,181.333163677717,-0.05,2,0,100,-100
7798,"rita",91.700219871226,0,120.426691090925,0,-28.7264712196987,0,0.761460927312122,NA,-23.8539072687878,NA
7801,"rita",1110.68259681599,0,803.093695399709,0,307.588901416283,0,1.38300500075921,NA,38.3005000759211,NA
7810,"rita",169.996084868234,0,0,0,169.996084868234,0,NA,NA,NA,NA
7812,"rita",36.9397470073053,0,25.2734417237316,0,11.6663052835737,0,1.46160334675032,NA,46.1603346750322,NA
7822,"rita",167.723436835428,0,386.381239916336,0,-218.657803080909,0,0.434087940894193,NA,-56.5912059105807,NA
7829,"rita",595.14013230649,0.0333333333333333,595.14013230649,0,0,0.0333333333333333,1,NA,0,NA
7843,"rita",31.8061857943778,0,31.8061857943778,0,0,0,1,NA,0,NA
7844,"rita",316.777970422778,0,220.998027959335,0,95.7799424634421,0,1.4333972721289,NA,43.3397272128899,NA
7846,"rita",58.5695818262951,0.0714285714285714,14.253523900852,0,44.3160579254431,0.0714285714285714,4.10912994103824,NA,310.912994103824,NA
7851,"rita",238.608533855605,0.0833333333333333,0,0,238.608533855605,0.0833333333333333,NA,NA,NA,NA
7857,"rita",272.70570499394,0,45.2267910082116,0,227.478913985728,0,6.02973810245405,NA,502.973810245405,NA
7868,"rita",70.3192137142795,0,80.6211919305618,0,-10.3019782162822,0,0.872217490592855,NA,-12.7782509407145,NA
7874,"rita",137.202287146381,0.0833333333333333,829.781968155449,0.125,-692.579681009068,-0.0416666666666667,0.165347395354195,0.666666666666667,-83.4652604645805,-33.3333333333333
7881,"rita",91.3683890508833,0,91.3683890508833,0,0,0,1,NA,0,NA
7884,"rita",32.6623364601579,0,0,0,32.6623364601579,0,NA,NA,NA,NA
7898,"rita",169.050632689514,0,0,0,169.050632689514,0,NA,NA,NA,NA
7901,"rita",120.740080551921,0,120.740080551921,0,0,0,1,NA,0,NA
7906,"rita",451.48570429548,0,5.86299685152121,0,445.622707443959,0,77.0059605572427,NA,7600.59605572427,NA
7917,"rita",426.76886187059,0,0,0,426.76886187059,0,NA,NA,NA,NA
7919,"rita",927.818413928267,0,927.818413928267,0,0,0,1,NA,0,NA
7926,"rita",302.215015928232,0,77.3251928172785,0,224.889823110954,0,3.90836420728202,NA,290.836420728202,NA
7933,"rita",144.233581634483,0,98.7888621344636,0,45.4447195000191,0,1.46001865512089,NA,46.0018655120892,NA
7934,"rita",69.823651351227,0.222222222222222,169.11350459152,0,-99.289853240293,0.222222222222222,0.41288039958654,NA,-58.711960041346,NA
7936,"rita",168.93364149083,0,304.110777731328,0,-135.177136240498,0,0.555500343496795,NA,-44.4499656503205,NA
7946,"rita",75.9778888379871,0,2655.90336567117,0.0151515151515152,-2579.92547683318,-0.0151515151515152,0.0286071736720688,0,-97.1392826327931,-100
7950,"rita",1125.55857975313,0,21.5940088650712,0,1103.96457088806,0,52.1236509064209,NA,5112.36509064209,NA
7967,"rita",2.0502948684144,0,13.9136557672156,0,-11.8633608988012,0,0.147358458676652,NA,-85.2641541323348,NA
7974,"rita",838.158519361936,0,690.067595194809,0,148.090924167127,0,1.21460350434992,NA,21.4603504349918,NA
7987,"rita",83.858968264978,0,51.5875581831045,0,32.2714100818735,0,1.62556576078537,NA,62.5565760785373,NA
7994,"rita",408.076429638088,0,43.3878364895813,0,364.688593148507,0,9.40531869424001,NA,840.531869424001,NA
7995,"rita",342.64618129456,0,644.158640560131,0,-301.51245926557,0,0.531928254500492,NA,-46.8071745499508,NA
7998,"rita",123.581310521444,0,527.451575766393,0,-403.87026524495,0,0.234298874435778,NA,-76.5701125564222,NA
8003,"rita",460.042548485628,0.25,151.253397832069,0,308.789150653559,0.25,3.04153529824431,NA,204.153529824431,NA
8010,"rita",220.139342777721,0,0,0.0625,220.139342777721,-0.0625,NA,0,NA,-100
8017,"rita",45.381036155405,0,233.605500734177,0,-188.224464578772,0,0.194263559773983,NA,-80.5736440226017,NA
8030,"rita",127.314997595204,0,127.314997595204,0,0,0,1,NA,0,NA
8034,"rita",80.6472555753926,0,569.715090971991,0.0263157894736842,-489.067835396598,-0.0263157894736842,0.141557169282282,0,-85.8442830717718,-100
8038,"rita",127.65047626949,0.0121951219512195,218.32958893499,0,-90.6791126654998,0.0121951219512195,0.584668696955681,NA,-41.5331303044319,NA
8039,"rita",37.8308470749206,0,142.998973044949,0,-105.168125970029,0,0.264553278036683,NA,-73.5446721963317,NA
8043,"rita",374.33670260321,0,1607.44556292457,0,-1233.10886032136,0,0.232876752555244,NA,-76.7123247444757,NA
8050,"rita",78.0606507500156,0,0,0,78.0606507500156,0,NA,NA,NA,NA
8055,"rita",310.09845091578,0,213.315506263714,0,96.7829446520653,0,1.45370796688552,NA,45.370796688552,NA
8059,"rita",100.718311423271,0,23.9560589696479,0,76.7622524536235,0,4.2042938511247,NA,320.42938511247,NA
8061,"rita",0,0,0,0,0,0,NA,NA,NA,NA
8079,"rita",485.959944379887,0,53.2243551705478,0,432.735589209339,0,9.13040548490849,NA,813.040548490849,NA
8091,"rita",294.594495122692,0,235.602687425778,0,58.9918076969143,0,1.25038682003786,NA,25.038682003786,NA
8098,"rita",309.155302911064,0,156.250932963789,0,152.904369947276,0,1.97858212457977,NA,97.858212457977,NA
8099,"rita",210.793708738467,0.0666666666666667,1033.32939097059,0.0666666666666667,-822.535682232119,0,0.203994689960839,1,-79.6005310039161,0
8100,"rita",80.6888283107847,0,80.6888283107847,0,0,0,1,NA,0,NA
8114,"rita",0,0,36.7702599672638,0,-36.7702599672638,0,0,NA,-100,NA
8115,"rita",232.952532199802,0,39.3665063469462,0,193.586025852856,0,5.91753126748757,NA,491.753126748757,NA
8117,"rita",125.136525898747,0,125.136525898747,0,0,0,1,NA,0,NA
8129,"rita",101.632190657418,0.037037037037037,84.6670772464389,0,16.9651134109788,0.037037037037037,1.20037438355878,NA,20.037438355878,NA
8137,"rita",119.666780083511,0.1,228.010049054608,0,-108.343268971097,0.1,0.524831166782702,NA,-47.5168833217298,NA
8138,"rita",38.0859549307028,0,0,0,38.0859549307028,0,NA,NA,NA,NA
8142,"rita",116.606018561822,0.0128205128205128,145.647486596147,0,-29.0414680343247,0.0128205128205128,0.800604399615551,NA,-19.9395600384449,NA
8143,"rita",2196.87399787367,0,472.627613594567,0,1724.2463842791,0,4.64821338128205,NA,364.821338128205,NA
8145,"rita",212.683129110043,0,124.835900584973,0,87.8472285250701,0,1.70370164442619,NA,70.3701644426191,NA
8161,"rita",143.364940538801,0,189.886461508983,0,-46.521520970182,0,0.755003486817931,NA,-24.4996513182069,NA
8164,"rita",292.736816863984,0,0,0,292.736816863984,0,NA,NA,NA,NA
8166,"rita",157.433508936344,0,178.443865329283,0,-21.0103563929389,0,0.882257894637238,NA,-11.7742105362762,NA
8174,"rita",186.064200005399,0,0,0,186.064200005399,0,NA,NA,NA,NA
8199,"rita",85.9069891155569,0.00740740740740741,924.214097716922,0,-838.307108601365,0.00740740740740741,0.0929513944093389,NA,-90.7048605590661,NA
8213,"rita",71.5872307140144,0,45.3335283172623,0,26.2537023967521,0,1.57912329728712,NA,57.9123297287123,NA
8226,"rita",183.393407795349,0,0,0,183.393407795349,0,NA,NA,NA,NA
8227,"rita",425.754901754268,0,89.1112005748409,0,336.643701179427,0,4.7777933526627,NA,377.77933526627,NA
8234,"rita",554.250599509382,0,71.6538522061074,0,482.596747303275,0,7.73511238328287,NA,673.511238328287,NA
8251,"rita",75.1345385577446,0,0,0,75.1345385577446,0,NA,NA,NA,NA
8264,"rita",28.7739261933722,0,91.224284163093,0,-62.4503579697208,0,0.315419588735051,NA,-68.4580411264949,NA
8271,"rita",94.2379868736188,0,39.8119314476652,0,54.4260554259536,0,2.36707899985961,NA,136.707899985961,NA
8276,"rita",23.6988087546915,0,27.8163397929345,0,-4.11753103824297,0,0.85197437661123,NA,-14.802562338877,NA
8285,"rita",234.974810808013,0,45.2851250622711,0,189.689685745742,0,5.1887857322885,NA,418.87857322885,NA
8307,"rita",64.1916754125607,0,164.076934543836,0,-99.8852591312753,0,0.391229124258235,NA,-60.8770875741765,NA
8314,"rita",0,0.25,13.9028298739321,0,-13.9028298739321,0.25,0,NA,-100,NA
8319,"rita",105.681115398519,0,209.130696104365,0,-103.449580705846,0,0.505335263388496,NA,-49.4664736611504,NA
8326,"rita",168.400099837677,0,84.2000499188387,0,84.2000499188387,0,2,NA,100,NA
8334,"rita",39.6222612274516,0,176.962258816206,0,-137.339997588754,0,0.223902325233108,NA,-77.6097674766892,NA
8348,"rita",199.924761916727,0,48.8272041271367,0,151.09755778959,0,4.09453634486548,NA,309.453634486548,NA
8351,"rita",294.6263246688,0.05,0,0,294.6263246688,0.05,NA,NA,NA,NA
8360,"rita",213.956519111723,0,47.2847456086379,0,166.671773503085,0,4.52485291731458,NA,352.485291731458,NA
8402,"rita",254.057711723415,0,254.057711723415,0,0,0,1,NA,0,NA
8406,"rita",98.2989403962147,0,0,0,98.2989403962147,0,NA,NA,NA,NA
8426,"rita",2.48310636911198,0.03125,0,0,2.48310636911198,0.03125,NA,NA,NA,NA
8429,"rita",114.364372047113,0,120.937606947982,0,-6.57323490086846,0,0.945647718135387,NA,-5.43522818646129,NA
8441,"rita",158.944933203147,0.0588235294117647,306.335195387046,0,-147.390262183899,0.0588235294117647,0.518859522498956,NA,-48.1140477501044,NA
8442,"rita",13.5194504002371,0,160.925331341792,0,-147.405880941555,0,0.0840107041415555,NA,-91.5989295858444,NA
8451,"rita",22.1877882515252,0.0769230769230769,19.8414269360334,0,2.34636131549171,0.0769230769230769,1.11825567400249,NA,11.8255674002486,NA
8471,"rita",86.2834832002135,0,3.25334865152948,0,83.030134548684,0,26.5214375839028,NA,2552.14375839028,NA
8475,"rita",14.4837028560388,0,0,0,14.4837028560388,0,NA,NA,NA,NA
8493,"rita",501.694024995052,0.166666666666667,528.422212717072,0,-26.7281877220203,0.166666666666667,0.949418879299968,NA,-5.05811207000322,NA
8496,"rita",4.18793840601171,0,215.44759005709,0,-211.259651651078,0,0.0194383163204656,NA,-98.0561683679534,NA
8502,"rita",131.945092682228,0.405555555555556,89.7578896772294,0,42.1872030049989,0.405555555555556,1.47001108377998,NA,47.0011083779985,NA
8503,"rita",24.3475345598724,0,123.983478888981,0,-99.6359443291088,0,0.196377249437193,NA,-80.3622750562807,NA
8521,"rita",308.438793366307,0,0,0,308.438793366307,0,NA,NA,NA,NA
8522,"rita",282.915802309637,0,273.240064970902,0,9.67573733873473,0,1.0354111222297,NA,3.54111222296961,NA
8529,"rita",1036.1466103894,0,0,0,1036.1466103894,0,NA,NA,NA,NA
8537,"rita",308.966028927193,0.1,1097.73035882967,0,-788.764329902477,0.1,0.281458945215465,NA,-71.8541054784535,NA
8554,"rita",181.897646461853,0,256.96713865096,0,-75.0694921891073,0,0.707863454513245,NA,-29.2136545486755,NA
8558,"rita",313.674360164696,0,214.253223190457,0,99.4211369742386,0,1.46403566533914,NA,46.4035665339137,NA
8564,"rita",712.3517809811,0,1473.69825644161,0,-761.34647546051,0,0.483376958524158,NA,-51.6623041475842,NA
8568,"rita",1007.47954593853,0,708.561500441043,0,298.918045497487,0,1.42186605582074,NA,42.1866055820738,NA
8570,"rita",100.147800931848,0,99.9161614389344,0,0.231639492913459,0,1.00231833859085,NA,0.231833859084979,NA
8573,"rita",19.6357766917011,0,0,0,19.6357766917011,0,NA,NA,NA,NA
8595,"rita",158.881037608996,0.0416666666666667,35.2531030964524,0.0833333333333333,123.627934512543,-0.0416666666666667,4.50686673381057,0.5,350.686673381057,-50
8601,"rita",0,0,117.076631013427,0,-117.076631013427,0,0,NA,-100,NA
8603,"rita",64.5855363668872,0,146.097687648357,0,-81.5121512814695,0,0.442070900686248,NA,-55.7929099313752,NA
8608,"rita",326.612828812444,0,120.361519464666,0.0476190476190476,206.251309347778,-0.0476190476190476,2.71359841804196,0,171.359841804196,-100
8644,"rita",74.2406114120336,0,70.7607180151516,0,3.47989339688199,0,1.04917832230217,NA,4.91783223021686,NA
8653,"rita",362.417963666287,0,161.574914877197,0,200.843048789089,0,2.24303360420606,NA,124.303360420606,NA
8655,"rita",90.42765165167,0.0666666666666667,0,0.0714285714285714,90.42765165167,-0.00476190476190476,NA,0.933333333333333,NA,-6.66666666666666
8658,"rita",196.044628591643,0,65.3482095305475,0,130.696419061095,0,3,NA,200,NA
8671,"rita",434.793525495235,0,209.362178937764,0,225.431346557471,0,2.07675296322018,NA,107.675296322018,NA
8679,"rita",285.951891223285,0,201.994965824945,0,83.9569253983397,0,1.41563870196201,NA,41.5638701962006,NA
8680,"rita",18.3102746581572,0,45.1375592067833,0,-26.8272845486261,0,0.405654957421922,NA,-59.4345042578078,NA
8682,"rita",110.472000120695,0,110.472000120695,0,0,0,1,NA,0,NA
8684,"rita",326.952733013832,0,63.5211209865631,0,263.431612027269,0,5.14714992329864,NA,414.714992329864,NA
8687,"rita",29.4085867422824,0,0,0,29.4085867422824,0,NA,NA,NA,NA
8688,"rita",646.499832841314,0,322.979932166727,0,323.519900674588,0,2.00167183299668,NA,100.167183299668,NA
8693,"rita",304.62548795367,0,10.2504896888476,0,294.374998264822,0,29.7181400304317,NA,2871.81400304317,NA
8699,"rita",43.8659762680986,0,101.50616225371,0,-57.6401859856112,0,0.432150869406901,NA,-56.7849130593099,NA
8705,"rita",38.1158447462058,0,41.946139497785,0,-3.83029475157923,0,0.908685404725231,NA,-9.13145952747688,NA
8706,"rita",0,0,0,0,0,0,NA,NA,NA,NA
8711,"rita",55.1747678385337,0.119047619047619,42.2613506554461,0.0947712418300654,12.9134171830876,0.0242763772175537,1.30556091991403,1.25615763546798,30.5560919914031,25.615763546798
8712,"rita",147.6011627603,0.305555555555556,2.85580444712165,0,144.745358313178,0.305555555555556,51.6846182899765,NA,5068.46182899765,NA
8714,"rita",0,0,48.2573533400895,0,-48.2573533400895,0,0,NA,-100,NA
8716,"rita",37.4641359091394,0,0,0,37.4641359091394,0,NA,NA,NA,NA
8724,"rita",89.78541919508,0,0,0,89.78541919508,0,NA,NA,NA,NA
8729,"rita",106.450083682032,0,77.2079982790838,0,29.2420854029478,0,1.37874425000952,NA,37.8744250009519,NA
8732,"rita",1456.03847023552,0,365.941172865868,0,1090.09729736965,0,3.97888671239848,NA,297.888671239848,NA
8749,"rita",434.112323759903,0.166666666666667,109.680991426178,0,324.431332333725,0.166666666666667,3.95795404577546,NA,295.795404577546,NA
8759,"rita",365.711146661608,0,1068.32658302901,0,-702.615436367406,0,0.342321489019501,NA,-65.7678510980499,NA
8764,"rita",6.77345074376735,0.0384615384615385,122.915521362212,0,-116.142070618444,0.0384615384615385,0.0551065534173435,NA,-94.4893446582657,NA
8766,"rita",8.27669149990804,0,63.8699387708063,0,-55.5932472708982,0,0.129586651548368,NA,-87.0413348451632,NA
8768,"rita",76.0844256362813,0,76.0844256362813,0,0,0,1,NA,0,NA
8769,"rita",44.7636309366674,0,279.870110816508,0,-235.10647987984,0,0.159944307043262,NA,-84.0055692956738,NA
8775,"rita",76.6495491178511,0,126.27802747427,0,-49.6284783564189,0,0.606990389784707,NA,-39.3009610215293,NA
8777,"rita",284.55818856225,0.0833333333333333,4658.74096172471,0,-4374.18277316246,0.0833333333333333,0.0610804916822213,NA,-93.8919508317779,NA
8786,"rita",845.342785806415,0,1.91967729598863,0,843.423108510426,0,440.356713898137,NA,43935.6713898137,NA
8800,"rita",345.045602101512,0,311.971162598978,0,33.0744395025336,0,1.1060176178689,NA,10.6017617868896,NA
8802,"rita",157.258251499686,0,157.258251499686,0,0,0,1,NA,0,NA
8814,"rita",210.652466104757,0,146.398087236496,0,64.2543788682603,0,1.43890176491488,NA,43.8901764914877,NA
8829,"rita",13.1591615524264,0,17.1955749790354,0,-4.03641342660901,0,0.765264410667853,NA,-23.4735589332147,NA
8860,"rita",448.062823151013,0,106.618002907181,0,341.444820243832,0,4.20250624597693,NA,320.250624597693,NA
8862,"rita",112.161627927073,0,144.382789432701,0,-32.2211615056287,0,0.776835164133968,NA,-22.3164835866032,NA
8867,"rita",491.647651153847,0,491.647651153847,0,0,0,1,NA,0,NA
8871,"rita",212.110534188664,0.01,17.0740370359403,0,195.036497152724,0.01,12.422986651732,NA,1142.2986651732,NA
8888,"rita",410.918964228325,0,567.88716352445,0,-156.968199296125,0,0.723592626531755,NA,-27.6407373468245,NA
8894,"rita",51.9735152112362,0,51.9735152112362,0,0,0,1,NA,0,NA
8901,"rita",1045.117692816,0,107.817246116198,0,937.300446699797,0,9.6934185435384,NA,869.34185435384,NA
8902,"rita",240.262996411241,0,34.9273007589555,0,205.335695652286,0,6.87894544354783,NA,587.894544354783,NA
8907,"rita",510.833388107039,0,51.8696142862089,0,458.96377382083,0,9.84841308609576,NA,884.841308609576,NA
8908,"rita",119.783538763187,0,0,0,119.783538763187,0,NA,NA,NA,NA
8916,"rita",56.2785455667572,0,382.330086626233,0,-326.051541059476,0,0.147198840832464,NA,-85.2801159167536,NA
8918,"rita",52.9193529768968,0,296.064071017659,0,-243.144718040762,0,0.178742907894894,NA,-82.1257092105106,NA
8919,"rita",129.539056320754,0,101.657750116008,0,27.8813062047458,0,1.27426641031233,NA,27.4266410312334,NA
8923,"rita",46.0333839457478,0.0833333333333333,416.86506212484,0,-370.831678179092,0.0833333333333333,0.110427541495339,NA,-88.9572458504661,NA
8927,"rita",380.54806754845,0,223.153592080894,0,157.394475467556,0,1.70531903161344,NA,70.5319031613436,NA
8934,"rita",349.032960116343,0,108.592789554268,0.0384615384615385,240.440170562076,-0.0384615384615385,3.21414489441695,0,221.414489441695,-100
8936,"rita",337.799856899888,0,0,0,337.799856899888,0,NA,NA,NA,NA
8950,"rita",931.433100209637,0,220.196275209317,0,711.23682500032,0,4.23001297058374,NA,323.001297058374,NA
8967,"rita",1049.19743590905,0,0,0,1049.19743590905,0,NA,NA,NA,NA
8969,"rita",294.061483464536,0,0,0,294.061483464536,0,NA,NA,NA,NA
8973,"rita",63.215493776444,0,215.480820345163,0,-152.265326568719,0,0.293369468684887,NA,-70.6630531315113,NA
8977,"rita",409.535852345547,0,0,0,409.535852345547,0,NA,NA,NA,NA
8979,"rita",46.1314193357145,0,0,0,46.1314193357145,0,NA,NA,NA,NA
9002,"rita",105.914832003104,0,148.247483579078,0,-42.3326515759737,0,0.71444606981546,NA,-28.555393018454,NA
9003,"rita",381.971396650973,0,995.7248079863,0,-613.753411335328,0,0.38361140908345,NA,-61.638859091655,NA
9026,"rita",100.71016350876,0,56.504995919558,0,44.2051675892021,0,1.78232317107205,NA,78.2323171072053,NA
9028,"rita",602.797006052049,0,0,0,602.797006052049,0,NA,NA,NA,NA
9034,"rita",401.13816401981,0,41.6775912990134,0,359.460572720796,0,9.62479240083401,NA,862.479240083401,NA
9035,"rita",162.95056597246,0,89.560030142318,0,73.390535830142,0,1.81945635473234,NA,81.9456354732336,NA
9054,"rita",0,0,63.557199180371,0,-63.557199180371,0,0,NA,-100,NA
9067,"rita",741.222304468896,0,292.194957978971,0.0666666666666667,449.027346489925,-0.0666666666666667,2.53673885954678,0,153.673885954678,-100
9071,"rita",154.179895910373,0,56.1106024375147,0,98.0692934728587,0,2.74778543114146,NA,174.778543114146,NA
9081,"rita",695.47026340819,0.25,0,0.5,695.47026340819,-0.25,NA,0.5,NA,-50
9094,"rita",953.140014200501,0,48.6706990940712,0,904.46931510643,0,19.5834461378552,NA,1858.34461378552,NA
9100,"rita",480.8689191545,0,257.407831906311,0.0833333333333333,223.461087248189,-0.0833333333333333,1.86812077780727,0,86.8120777807268,-100
9101,"rita",76.3744187434667,0,335.319425958922,0,-258.945007215455,0,0.227766162145413,NA,-77.2233837854587,NA
9104,"rita",663.284726129412,0,0,0,663.284726129412,0,NA,NA,NA,NA
9110,"rita",803.220447981537,0.5,59.6901787836456,0,743.530269197892,0.5,13.4564925813492,NA,1245.64925813492,NA
9114,"rita",1107.81048123151,0,0,0,1107.81048123151,0,NA,NA,NA,NA
9119,"rita",1255.14700628317,0,160.836235520209,0,1094.31077076296,0,7.80388201839917,NA,680.388201839917,NA
9120,"rita",1353.2738328603,0,0,0,1353.2738328603,0,NA,NA,NA,NA
9141,"rita",14.4274399488239,0,86.6245007726908,0.03125,-72.1970608238669,-0.03125,0.166551493170306,0,-83.3448506829694,-100
9142,"rita",192.570961729883,0.166666666666667,388.255098554984,0,-195.684136825101,0.166666666666667,0.49599081234631,NA,-50.4009187653689,NA
9143,"rita",37.8704763654033,0,37.8704763654033,0,0,0,1,NA,0,NA
9148,"rita",189.810764915973,0,98.9918268792238,0,90.8189380367491,0,1.91743875125725,NA,91.7438751257252,NA
9149,"rita",199.785574316682,0,199.785574316682,0,0,0,1,NA,0,NA
9166,"rita",412.869239253539,0,233.047968981967,0,179.821270271572,0,1.77160625366997,NA,77.1606253669972,NA
9185,"rita",667.883709381093,0,145.028120503414,0,522.855588877679,0,4.60520143998812,NA,360.520143998812,NA
9189,"rita",502.233705652691,0,86.6099053275309,0,415.62380032516,0,5.79880215494295,NA,479.880215494295,NA
9207,"rita",0,0,16.3524020462622,0,-16.3524020462622,0,0,NA,-100,NA
9231,"rita",152.871360873158,0,252.684632952582,0,-99.8132720794239,0,0.604988752528712,NA,-39.5011247471288,NA
9267,"rita",5.84955435839815,0.0909090909090909,5.84955435839815,0.0909090909090909,0,0,1,1,0,0
9268,"rita",218.629522264385,0.0476190476190476,113.597832695359,0,105.031689569026,0.0476190476190476,1.92459237185179,NA,92.4592371851795,NA
9269,"rita",42.0077105434821,0.0833333333333333,0,0,42.0077105434821,0.0833333333333333,NA,NA,NA,NA
9270,"rita",0,0,0,0,0,0,NA,NA,NA,NA
9278,"rita",403.186798255667,0,0,0,403.186798255667,0,NA,NA,NA,NA
9280,"rita",127.704360322861,0,1003.86149698686,0,-876.157136664004,0,0.127213127215429,NA,-87.2786872784571,NA
9292,"rita",249.293824616204,0,0,0,249.293824616204,0,NA,NA,NA,NA
9296,"rita",252.352678608008,0,0,0,252.352678608008,0,NA,NA,NA,NA
9298,"rita",183.157584721974,0,232.210443411714,0,-49.0528586897403,0,0.788756879453658,NA,-21.1243120546342,NA
9322,"rita",45.4912643903174,0,4.74554328066704,0,40.7457211096503,0,9.58610251762851,NA,858.610251762851,NA
9331,"rita",71.3368821622954,0.0128205128205128,210.57572161062,0.0108695652173913,-139.238839448324,0.00195094760312152,0.338770688361719,1.17948717948718,-66.1229311638281,17.9487179487179
9333,"rita",1229.59054541484,0,159.779027853599,0,1069.81151756125,0,7.69556907394305,NA,669.556907394305,NA
9334,"rita",34.8696555532232,0,34.0301794777547,0,0.839476075468518,0,1.0246685761977,NA,2.46685761977035,NA
9340,"rita",48.1643563933684,0,90.7086900542058,0,-42.5443336608374,0,0.530978414136356,NA,-46.9021585863644,NA
9342,"rita",91.1740614196273,0,0,0,91.1740614196273,0,NA,NA,NA,NA
9380,"rita",70.6054817613974,0,51.6037029983582,0,19.0017787630393,0,1.36822510128089,NA,36.8225101280887,NA
9383,"rita",78.4030156407213,0.0256410256410256,19.8801564705665,0.0769230769230769,58.5228591701548,-0.0512820512820513,3.94378262348189,0.333333333333333,294.378262348189,-66.6666666666667
9390,"rita",4.54839082950352,0,512.159408192417,0,-507.611017362914,0,0.00888081085058327,NA,-99.1119189149417,NA
