pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.2,2712.025106376547,2711.518467789866,329.3536547100854,1,2,3,7.49161591343193e-7,96
0.3,2087.3881346011563,2074.65783775855,1492.2182589581084,1,1,2,2.6485953839152275e-11,96
0.1.1,Inf,1782.3669685265306,83.29348466176884,2,0,3,0.04790404048427106,96
0.1.2,1165.5867041941613,1163.953480547434,753.4317887387117,2,1,0,0.03482214629721653,96
0.2.1,2631.155649147184,2588.4782497033398,483.50780865493067,2,1,0,0.0019520479902915423,96
0.2.2,1689.087248402668,1670.5209140206969,968.6022983607241,2,0,1,7.597232678490881e-5,96
0.3.1,4891.56156883319,4871.433110280967,1529.266799625682,2,1,1,1.227753277891537e-5,96
0.3.2,3099.0506173692606,3098.7863534165263,1592.4273503835393,2,1,1,0.0026479880296714654,96
0.3.3,2390.347483641077,2389.051764687241,1618.8299228416158,2,1,2,1.772654367776247e-5,96
0.3.4,2280.4559304564245,2268.115677465395,1675.487177165254,2,1,2,9.74213493937757e-5,96
0.1.1.1,871.6830461063741,862.4933778102445,282.6652508154987,3,0,2,0.002168834765819448,96
0.1.1.2,2858.176457577017,2817.525756425542,347.0537983227891,3,0,1,4.2144201850677457e-8,96
0.2.1.1,3140.895754827494,3126.53518108,755.877528684719,3,1,0,2.7573155204402617e-6,96
0.2.1.2,2877.4105411044757,2782.162412472734,2230.831504009507,3,1,3,0.11010069123926736,96
0.3.1.1,2660.5460373297074,2649.1965706581595,1534.2569038016798,3,0,3,0.06869594284368745,96
0.3.1.2,2437.720768665582,2434.24045032666,1707.8413374800343,3,1,2,0.009354670268226577,96
0.3.1.3,2252.7726461592833,2241.4593695570857,1810.9386268898536,3,1,0,9.766794135275613e-8,96
0.3.2.1,6115.876890903476,6091.829376226473,2522.0822265998418,3,1,0,0.004697995539068473,96
0.3.3.1,2864.604678411413,2841.9153810737316,2104.0915544675886,3,1,2,0.0970435713285229,96
0.1.1.2.1,994.6388447516789,990.8021325602621,898.9590543969862,4,0,1,0.002256949521798041,96
0.2.1.1.1,1959.453980746097,1904.8184645060408,1312.660950370411,4,1,3,0.07818783279365968,96
0.2.1.1.2,3286.7275129194727,3240.862375997387,2248.4230508877226,4,1,0,0.007812134657751024,96
0.2.1.1.3,5692.86618729486,5678.356737790184,2515.5819175556067,4,1,1,0.00010845269361764219,96
0.2.1.2.1,4274.288484578084,4250.422017027831,2267.164638983738,4,0,2,0.05508317082509999,96
0.3.1.1.1,4585.3466714078395,4582.48389638694,1879.9406944439295,4,0,3,0.013268804431980865,96
0.3.1.1.2,2397.5118646728156,2377.5512847563573,2038.383868078157,4,1,2,0.001411266381540846,96
0.3.2.1.1,5514.682108698549,5504.353867534337,2799.1547160638743,4,1,0,0.009340723974559956,96
0.3.3.1.1,2483.3055080349095,2473.995504004307,2167.243017787146,4,1,1,0.0016121167071303957,96
0,2111.5628121146215,2101.032709538507,0.0,0,1,3,0.007094873352215867,97
0.1,910.7568431447431,869.3074991787748,58.77864455672133,1,0,3,0.04406227539420792,97
0.2,948.5652884730403,931.1360462828022,93.66734142436334,1,2,0,0.00011612513659525051,97
0.3,743.6522725402074,731.2113103840022,688.4795328703391,1,1,3,0.04510815066519244,97
0.4,3409.545441691429,3407.1733380727783,1951.1225693696983,1,1,0,0.14622058196769727,97
0.5,2511.835961179341,2504.2028336133617,2060.7669808826377,1,1,3,0.0030874148444964976,97
0.2.1,Inf,1688.9327959966924,464.81426013084206,2,1,0,0.0710716703561115,97
0.2.2,1333.1904153380783,1298.569994211338,922.462028348214,2,1,3,0.0002404038836759954,97
0.5.1,2895.8777178097102,2892.4131109649247,2183.1219274445684,2,0,2,0.019603324006405205,97
0.5.2,4679.346624404956,4671.38263594809,2441.856697725847,2,0,2,0.005551642341652628,97
0.2.1.1,1049.1483161976425,1014.1120707697789,915.6916275568725,3,0,1,0.1041315550972346,97
0.2.2.1,1836.5271422205453,1824.9610083265807,1026.9894999698888,3,0,3,0.003145528269090731,97
0.2.2.2,3115.763420972791,3101.7883434776395,1171.7660777332615,3,0,2,0.016275652992054832,97
0.5.1.1,3879.096881419444,3864.5534464548546,2770.263908045055,3,0,3,0.0006499057411217101,97
0.2.1.1.1,Inf,2306.376637972103,1009.1880091340163,4,2,2,0.15752877665953055,97
0.5.1.1.1,3561.2544643069023,3520.9755516264904,3122.101675293924,4,0,3,5.32349829722024e-8,97
0.5.1.1.2,3802.9418885736854,3789.698962121104,3178.4755026198477,4,0,1,0.033819820038303514,97
0,Inf,707.5110504778561,0.0,0,0,3,0.008230574193956827,98
0,238.78285377420167,234.18245689625564,0.0,0,1,2,1.3884718416928748e-6,99
0,673.0881299633514,649.7695761189075,0.0,0,0,1,2.1367217515867885e-10,100
