pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.1.1,1535.1401551586064,1525.2432767170917,548.5038802095665,2,1,2,9.37974859693225e-5,493
0.1.2,Inf,4288.667214774802,763.0117610159401,2,1,0,0.041657537751416215,493
0.1.3,1703.1594015607268,1695.5434660421083,914.8920849689277,2,1,2,0.0004044471965773692,493
0.1.1.1,1804.0958192402381,1792.3005881635913,644.7030343459604,3,0,3,0.004855622696036837,493
0.1.2.1,3437.3312475175608,3399.3686131749464,2093.429970561118,3,1,0,0.0006403205527641632,493
0.1.2.2,3827.8888867938967,3802.3666187225767,3576.4535554483973,3,0,0,0.10135798606093722,493
0.1.1.1.1,Inf,3025.8396076437493,1017.409310260187,4,0,2,0.005238846075876779,493
0.1.1.1.2,2143.8789949158104,2100.1177572997713,1147.0301503484257,4,1,2,3.834922287976294e-5,493
0.1.1.1.3,5513.3017420062315,5507.96424712248,1222.2933770155798,4,1,3,0.00010659898545277301,493
0.1.2.2.1,7218.973450590275,7156.312821425117,3692.3931554107785,4,0,0,0.009501317567465958,493
0,67.90396934551758,52.56753869464539,0.0,0,0,3,0.0012620593267910155,494
0,496.7725605356758,443.69433857564024,0.0,0,0,1,4.986933118703246e-9,495
0,1905.7156709567669,1896.7556229691777,0.0,0,1,3,0.0052934507476316145,496
0.1,1520.6424428818,1505.8578086471066,790.2619114898521,1,0,2,0.0011405799749576138,496
0.1.1,2223.291989608547,2217.789178768193,866.9853091296451,2,0,2,0.003961804596822287,496
0.1.1.1,4450.027929249069,4427.114659289304,1638.5769244134651,3,1,1,5.675755392711703e-6,496
0.1.1.1.1,1735.0795331368913,1727.032312365076,1685.6112679335677,4,1,0,0.006337967276226909,496
0,1203.4297407122194,1167.0318674098055,0.0,0,1,3,0.005687899079733711,497
0.1,1766.125711413756,1743.8784248741008,190.89675782380394,1,1,0,0.011448542856108454,497
0.2,701.1610136091882,682.8522804203536,592.6065208655978,1,1,0,0.002004260132484333,497
0.1.1,730.2725160515195,595.0224622894071,504.6677181901332,2,1,0,1.2745508397334282e-5,497
0,125.58342008479114,119.0147800283805,0.0,0,0,1,0.00610912795016813,498
0,Inf,1247.2661942026923,0.0,0,1,3,0.13764905895315427,499
0.1,3790.2081130945785,3753.9049074814393,4.4132468543888175,1,0,1,0.09497688019403526,499
0.2,2530.838915081751,2491.36017286582,791.2263175462814,1,0,3,0.002099542136454551,499
0.1.1,707.0953263640251,706.2157732707595,104.61837316998165,2,0,1,0.03936715270582023,499
0.1.2,1881.2993478099313,1832.4702347609523,525.8766928634627,2,0,0,0.09490158222282105,499
0.2.1,4383.404907048024,4362.1687103022105,1745.4172951953499,2,0,2,0.04465570048569283,499
0.2.1.1,4152.535127697445,4128.834582631453,3508.9850037239707,3,0,1,0.004378628867087678,499
0,871.8171902079285,852.7157992176474,0.0,0,0,3,0.010568687522259805,500
0.1,2057.0061196273273,2055.142278268302,181.05305944400425,1,1,2,5.654524807235187e-6,500
0.1.1,1931.835496928821,1897.9234513791357,289.6910809348855,2,1,1,0.0014488896963542836,500
0.1.2,1263.2595376541856,1238.6753337526518,452.2801387908692,2,1,0,0.0005871686866725845,500
0.1.1.1,3466.3411138875917,3437.6871025167375,789.6880053979784,3,1,1,0.07899106196668822,500
0.1.1.2,2210.5030957352456,2181.6025877769366,1374.1638908816014,3,1,0,0.001185923947307689,500
0.1.1.1.1,969.2083739636221,958.5915449035402,893.2026134866115,4,1,0,0.10565316166041168,500
0.1.1.1.2,3631.599334382673,3613.0621681641496,2589.7464196854503,4,1,2,0.015411549300124667,500
0,1643.2201454174929,1641.0947227941524,0.0,0,0,2,0.0001414245011349737,501
0.1,1427.2297402246422,1420.1903723059502,574.5959363810432,1,0,2,0.06327996087650227,501
0.1.1,1303.299404817897,1280.194800867148,1117.162976997877,2,1,1,0.006743059826929491,501
0,1768.261380192547,1706.1732994370175,0.0,0,1,3,4.839235699056365e-9,502
0.1,451.05575561964474,431.99733030068154,216.15934776755452,1,1,0,6.952211195437646e-5,502
0.2,1454.1991086015316,1446.5698400741182,823.9993957191715,1,1,0,0.0007738748724783263,502
0,1237.1275205560455,1206.0176005654553,0.0,0,0,3,0.0418806198048685,503
0,85.53267748407416,47.301764760569135,0.0,0,0,1,0.0346836369313606,504
0,991.4029209598717,963.144614390508,0.0,0,0,3,0.009320259443939483,505
0,424.8670437742559,415.7834782303511,0.0,0,0,1,2.724531366981011e-7,506
0,80.10276805849834,70.0111432621747,0.0,0,0,3,0.001183068961662967,507
0,3285.568106188462,3272.9733504529813,0.0,0,1,3,0.005969823175130306,508
0.1,796.3415415484907,795.0402655397866,541.8492194595658,1,1,0,0.000650137390404271,508
0.2,1852.4512798705773,1778.020426968179,878.1940750505355,1,1,0,0.0005173261830039871,508
0.3,2764.6864922071923,2739.4074607379935,1267.1024720215796,1,1,0,0.0108932568359682,508
0.3.1,2259.240418169784,2199.3476514124136,1991.3610636494914,2,1,2,0.01206846622505129,508
0,830.431849592099,794.768646399838,0.0,0,0,3,2.72267855552066e-7,509
0.1,1641.4404512867047,1598.906303876333,704.1615075967849,1,1,3,0.014546262936017677,509
0.1.1,1343.9165868563673,1341.789938058544,989.2644233646563,2,1,1,0.13364465648958945,509
0.1.2,3735.212161987611,3701.5936673392034,1404.6383914120051,2,0,3,0.0015162039965247647,509
0.1.2.1,1615.8766393051958,1599.2478013300854,1449.7838311048927,3,2,1,0.016282018935453946,509
0.1.2.2,4751.1624289862,4727.988312777311,2908.169846226211,3,1,2,0.01199345969884811,509
0.1.2.1.1,3094.794853455983,3093.254266867487,1616.0481775292978,4,1,2,0.003395550407655704,509
0.1.2.2.1,3493.3355369651945,3491.821016306822,2918.9137330674253,4,1,2,0.013503603927631223,509
0.1.2.2.2,5398.398066738071,5397.112894893006,3515.8320501338344,4,1,2,0.003994226718816423,509
0,1640.4005627340387,1622.7321045773042,0.0,0,1,3,0.0029311433803974013,510
0.1,3857.5991765998738,3848.113089611452,295.4359833641421,1,1,2,0.008113240196803932,510
0.2,Inf,3231.023433786846,1003.0718073117025,1,1,0,0.0056289380546047235,510
0.1.1,1067.3528708365923,1050.844450648182,349.89904490823386,2,1,3,0.009337717434232022,510
0.1.2,2281.286048247533,2275.407162079645,1788.6662117139608,2,1,0,1.2690801818455086e-5,510
0.1.3,3983.935088073588,3963.0820845279104,3116.7942656083374,2,0,2,0.006115338950704085,510
0.1.1.1,929.0759973103704,924.3941028970992,445.2820574416248,3,1,0,0.018892089986482327,510
0.1.1.2,2340.5281358816283,2336.861665578035,738.5893608032545,3,0,2,3.1077089192396597e-6,510
0.1.2.1,Inf,5307.901740811649,2206.5820444652813,3,1,0,4.176485193604733e-5,510
0.1.1.2.1,1080.4791473281764,1051.9189928261173,1002.7900587272795,4,1,3,0.0007207132339430748,510
0.1.1.2.2,2286.9173804984075,2266.5552091332725,2051.66913927868,4,0,3,3.432794562728344e-8,510
0.1.2.1.1,5626.751597960064,5608.453951976426,4504.081199542587,4,1,2,0.00014451532897386674,510
0,814.6175904332272,807.6649536290417,0.0,0,1,3,0.00032387842283013683,511
0.1,189.03397661871216,174.6618974911947,120.79420975953961,1,2,0,0.0001540143629613427,511
0.2,1615.5729698564655,1610.029466939257,186.45962573925945,1,1,1,3.3283357415149104e-6,511
0.3,918.6549302110998,901.1240926916995,418.74834058343083,1,1,0,0.00011583202682084669,511
0.2.1,651.2593087131569,640.1754025134007,259.8936592179154,2,1,3,1.986453875893744e-5,511
0.2.2,1299.9662863207052,1262.1712264763617,347.2731896256278,2,1,1,0.0015072245273203978,511
0.2.3,1869.9200628895114,1857.184330027709,663.267967329827,2,1,0,0.03157083913795034,511
0.2.3.1,4187.585124489674,4173.34508124975,1049.213358382551,3,2,0,0.04281030025280729,511
0.2.3.1.1,1782.274058322252,1763.3412723475399,1349.3490790546164,4,1,0,0.0030484198735865452,511
0,1165.5120493476,1145.0476780147833,0.0,0,1,3,0.002340623484607391,512
0,1380.2856023535787,1326.7506484043602,0.0,0,0,3,1.9086866196523277e-7,513
0.1,522.056325003991,511.70811044673746,481.12945401659033,1,0,3,0.03535128044697126,513
0.2,1042.3625621053632,1017.0066442078032,845.3676036120216,1,2,1,0.0014709603208922567,513
0.3,1569.7949755217223,1544.6791243523603,1028.5626258656025,1,0,1,0.07454011723761972,513
0,1228.6477622886568,1223.9066152987666,0.0,0,0,3,0.004844371738555432,514
0.1,320.2235904374918,316.0460171206286,302.7544997579689,1,1,3,3.880960210950493e-5,514
0,455.48881036489445,401.40756021228174,0.0,0,0,3,0.09664314903191304,515
0,723.0895908366127,709.0765599434003,0.0,0,1,3,0.010219080019759337,516
0.1,1057.0874192286808,1037.7164971325583,566.0792917483612,1,0,3,0.006775192058717455,516
0.1.1,1605.1901712261786,1576.2055966551916,773.7183186722956,2,1,1,0.006753350926636728,516
0.1.1.1,1725.264880856125,1698.8564554180011,1179.8180129314344,3,1,1,5.035735885018608e-7,516
0,395.90773276175634,390.55908998241665,0.0,0,1,3,0.01023199066166595,517
0,74.22998916769488,47.3624444313579,0.0,0,1,1,0.0011176361480039476,518
0,1242.204749302231,1225.610254277408,0.0,0,1,3,0.04635925524739854,519
0.1,2220.8923847450365,2204.928173994353,230.81612242750975,1,1,1,0.0006679466703969263,519
0.2,Inf,3159.4147471980345,275.9769451655062,1,0,3,0.04873155618150658,519
0.3,1443.411061616861,1440.7548472352396,361.3330570445056,1,0,2,0.00022882888094306216,519
0.4,1086.8974567111757,1035.2192618659021,384.7941280971074,1,2,0,0.00541310022677616,519
0.5,2290.641850496279,2245.026167234672,450.69200252693463,1,0,3,0.009370107911066211,519
0.6,1342.490559653116,1339.0738539514111,1145.9536354723282,1,1,2,0.04790956088078063,519
0.2.1,712.1117898204196,692.1445485057077,452.6514417617478,2,0,2,0.00028494206447761476,519
0.2.2,3189.864990957942,3185.8560638958315,2711.832620109183,2,1,0,0.06443762354052003,519
0.3.1,1983.6044663595994,1963.8459058808128,495.67075219643226,2,2,1,0.029494125257119756,519
0.5.1,2928.9978811423666,2921.4180017958756,640.2581835366811,2,1,1,0.005132088529475761,519
0.5.2,2767.6200463550267,2682.229033785109,707.7066975901721,2,0,3,0.0008969084618200683,519
0.6.1,2789.4774430636767,2769.6219744964756,1210.361797445337,2,1,0,0.121622656445542,519
0.3.1.1,2525.1256620360346,2517.344406457186,522.6938884467157,3,0,0,0.0700052673024332,519
0.3.1.2,1046.7572002347977,1042.2214457366968,696.4513640760865,3,1,0,0.0009181605503350809,519
0.5.1.1,4095.0841085961047,4085.6652873099647,1679.2546711371708,3,1,1,0.005308717476061925,519
0.5.2.1,1611.7967664947807,1562.2572761797194,1249.8205402867482,3,1,2,0.013934216633593708,519
0.5.2.2,2731.901210188573,2727.8857494243903,1291.4877064184795,3,0,3,0.002475031816629193,519
0.5.2.3,4171.075469176415,4152.786887625622,2198.2971157110223,3,0,1,4.2587434718523545e-7,519
0.3.1.1.1,3550.3123130648273,3545.7026713132714,847.0124360403626,4,0,0,0.13134841062996597,519
0.3.1.2.1,884.019589091966,880.2587438122687,782.713681074938,4,1,0,0.01794843012898186,519
0.5.1.1.1,1912.7990584795753,1885.5483672448727,1858.0360014031075,4,1,0,0.0019537094000881324,519
0.5.2.2.1,5011.892953281901,4980.453001224046,2470.0840319929366,4,0,2,0.0015143537901331017,519
0.5.2.2.2,3157.496963997392,3127.8572030062687,2572.161784363268,4,0,3,0.021640722373575127,519
0.5.2.3.1,2394.3512176517634,2368.0832524449625,2271.7488487999262,4,0,1,0.0008656126643070072,519
0,161.2785030626989,131.0973380106522,0.0,0,0,2,0.03147471393531347,520
0.1,1767.9485618231456,1758.8131147278286,175.68115978374615,1,1,1,0.006999141684456316,520
0,17.07786955371145,16.66247092706543,0.0,0,0,1,1.7196125021239342e-5,521
0,330.3807494259503,328.83509284629156,0.0,0,1,1,0.0025599856142580583,522
0,890.7270569510277,865.7700769333765,0.0,0,0,1,0.01818648877371914,523
0,411.5802875141295,409.3380831785498,0.0,0,0,2,0.09282196184851679,524
0,2813.1750355594904,2773.5370603254405,0.0,0,1,1,0.02895462896433102,525
0.1,1570.4810503958047,1537.2683228911874,1446.7113611649181,1,1,0,0.019277625502314807,525
0.2,2960.469988904875,2938.923702651842,2099.606993390524,1,1,3,0.026974720459003742,525
0.3,2578.670861774748,2523.811904607744,2469.0555948512165,1,0,1,0.009639789726355074,525
0.2.1,2242.1981498986706,2239.563979117484,2184.5102613087984,2,1,0,5.348509316212016e-6,525
0.2.2,Inf,3910.7688594289607,2470.690957838225,2,1,3,4.9415017294172097e-5,525
0.2.3,5615.598818276456,5579.305514034525,2555.6579106527247,2,1,2,0.02938707835649095,525
0.2.4,3478.338817735324,3472.5857450733974,3188.223524991718,2,0,1,0.09084583257052314,525
0.2.2.1,3793.299814480384,3751.0648224266224,2550.266426996969,3,1,2,0.011722927739695879,525
0.2.2.2,6531.100735713183,6529.2792385960165,2817.641890065664,3,0,1,0.011828548386712186,525
0.2.3.1,4513.10931846666,4480.30773188907,3861.360227520983,3,1,2,0.026967128153991795,525
0.2.3.2,6672.864124273371,6655.167117377872,5252.074216674148,3,1,0,1.7236393314493542e-5,525
0.2.2.1.1,2935.178931226568,2912.376852570572,2835.007750058087,4,1,0,0.007343438930857833,525
0.2.2.1.2,3696.666729016761,3695.7257633636095,2988.7708963532127,4,1,0,0.006110694178543176,525
0.2.3.2.1,6749.595853472616,6731.098530558138,5566.763772865293,4,1,1,8.190836653879265e-6,525
0,438.570154151334,430.3621949187781,0.0,0,1,1,0.00014341609225202776,526
0.1,351.2575972362055,344.78249611863225,239.95647839348,1,1,0,0.009260860444858823,526
0,Inf,1521.9201940289079,0.0,0,0,2,0.004870879943452265,527
0,Inf,1313.6812835732812,0.0,0,0,1,0.0020732235384561884,528
0,1281.4494672786866,1279.944331165544,0.0,0,0,3,1.4837338146848152e-5,529
0.1,3028.2436029588994,3015.0847552350524,279.34071591040515,1,0,3,0.008293350425060747,529
0.2,2115.206988396742,2033.3445224156062,1051.465674825475,1,0,3,2.140172702623509e-6,529
0.1.1,2795.2097317219163,2787.8889394494413,2623.4090896417083,2,1,2,6.128198667660037e-5,529
0,1172.2693076932992,1163.5350984735132,0.0,0,0,2,3.8601681594217234e-6,530
0.1,1067.875089652895,1054.7576463356932,840.5003758287585,1,0,3,5.297028307464311e-10,530
0,513.1644336478575,494.2219914291261,0.0,0,1,3,0.005594944788737637,531
0.1,1599.1520582910325,1480.097741164956,14.208656227271021,1,0,3,0.13609261598836048,531
0.2,609.8036545058329,582.9779880771415,169.30001157290462,1,1,3,0.017247717333409476,531
0.1.1,4594.443062028,4583.161741039954,1375.808105021797,2,0,1,0.04530301768188988,531
0.2.1,3868.7300181810942,3862.7643434139045,313.1868449126691,2,0,3,0.005753670193335408,531
0.1.1.1,2925.3283652306473,2921.947584338541,1791.0351966021299,3,1,1,0.009605463233405524,531
0.2.1.1,2260.3919581689247,2228.888580423847,316.3734369310632,3,0,3,0.06295192059723673,531
0.2.1.2,2962.1662649378977,2936.6880158505983,1635.8081650282606,3,0,1,0.05439093727969674,531
0.2.1.3,2915.940212665297,2882.044496104698,2066.2484400907997,3,0,1,1.5958690086798372e-6,531
0.1.1.1.1,Inf,4388.568663493174,1928.722918716698,4,1,3,0.0002906595697499833,531
0.2.1.1.1,3422.8245656063314,3403.726129528982,984.6287445644474,4,0,1,0.010453614285277753,531
0,3224.1688027591067,3201.8882625313017,0.0,0,1,1,0.04491694018681029,532
0.1,2531.8038497878415,2522.603779707493,287.7450324111012,1,1,0,0.12845298896941146,532
0.2,1330.2723325078985,1322.2213407642598,512.4413356481439,1,2,3,0.003084255021789443,532
0.3,4580.745698312256,4504.213713213003,2112.542982148185,1,0,2,0.00778802697644221,532
0,2418.548979136535,2405.9438812351345,0.0,0,0,1,0.10500953012152031,533
0,61.935075082272206,56.67077318649981,0.0,0,1,1,0.03928309922576653,534
0,731.8727455830887,690.3565126722037,0.0,0,1,2,1.0640772362710341e-6,535
0.1,889.2098524094777,874.904533397989,574.7042050972809,1,0,1,0.006658249556675063,535
0,445.0428595403461,436.06230905300356,0.0,0,1,2,3.140587780044922e-8,536
0.1,2664.9558859789845,2651.8736244478805,230.25987417146874,1,0,2,0.07279047272440427,536
0.1.1,Inf,3538.6204031147627,462.4718678286137,2,0,3,0.00029954662709876103,536
0.1.2,1733.7428884433295,1728.7643572690056,1613.1514386069782,2,0,1,1.4692012199521018e-6,536
0,542.7671439254639,512.5326475540011,0.0,0,0,3,0.014473248709425903,537
0.1,1182.0642060268158,1165.8261051833606,89.43052883839007,1,1,3,0.011010930029970731,537
0.2,533.5046433821826,509.0089581951247,100.45964819865206,1,1,3,0.0014534432580145422,537
0.1.1,263.26970679169034,262.81484387904493,227.12829396144252,2,0,0,0.057295507785214445,537
0.2.1,1253.3446571147254,1250.6102853940783,479.0845987802219,2,1,0,0.1053391441820113,537
0,389.660918382776,384.04037932961353,0.0,0,1,2,1.2770974217901703e-5,538
0.1,3312.1527475149164,3272.335511707729,322.0385399523596,1,0,3,1.1621770738038385e-6,538
0,2900.5585570798557,2867.489015394394,0.0,0,1,2,0.00022400952302939635,539
0.1,2521.449479191007,2514.758708493903,2053.87685777267,1,2,0,0.009041549283130529,539
0.2,Inf,4293.306902763782,2464.478828088375,1,1,3,0.03321728256555702,539
0,2630.185946922543,2592.099450448707,0.0,0,1,2,8.984104632791543e-5,540
0.1,5575.741170540121,5556.3881253246955,2422.7914338939977,1,2,1,0.02361551264676382,540
0.1.1,4214.196494799456,4146.724530110757,3027.1317447351407,2,1,0,0.0009638804844566059,540
0.1.2,4180.937313644071,4162.159179964971,3091.7386093704226,2,1,3,0.0006645708769478426,540
0.1.3,6796.669875533921,6793.019086145887,5108.05071303554,2,1,0,0.0001473596852990301,540
0.1.3.1,6256.651824261634,6238.508512186033,6097.456224508187,3,1,0,0.01071438633662133,540
0,1366.38473317119,1349.510064983403,0.0,0,0,1,0.012021486793117249,541
0,2423.6474164379015,2403.761151175343,0.0,0,1,3,0.035434381674773134,542
0.1,1706.9163636522098,1679.2767946617896,437.1039179599282,1,0,3,8.335740126215173e-9,542
0,2448.655212791149,2435.1411860848584,0.0,0,0,1,0.0010775999685506547,543
0.1,2098.4299496171348,2062.7930849570894,1715.1469879032059,1,0,3,0.01862576720992538,543
0,639.611780278262,637.7446893383425,0.0,0,0,2,4.988916340707802e-5,544
0,998.2416890436602,989.4489514274364,0.0,0,1,3,1.518430943396466e-7,545
0.1,710.1235598265065,708.6011811198136,316.126393004224,1,1,0,4.659431274793175e-5,545
0,1283.0654413106638,1276.4586159275186,0.0,0,0,3,0.020605446790596237,546
0,2148.3452755922335,2144.169239172287,0.0,0,1,1,0.05626314616672473,547
0.1,3737.756737704132,3717.1012161711924,1552.3475532000216,1,1,2,0.011255213758706892,547
0,Inf,3009.520186588494,0.0,0,0,3,5.431536115660106e-6,548
0.1,862.7989585012472,818.9851671958888,200.84566636909108,1,1,2,0.1370706230267898,548
0.2,4709.359932971605,4691.955424924172,2522.985485760242,1,0,2,0.0018949591406583993,548
0.1.1,668.4253237349745,644.1162254514431,391.7815492601587,2,1,0,0.0001036131824725384,548
0,392.50346143327687,364.5455818343829,0.0,0,1,1,4.354243098468543e-6,549
0.1,194.4304861465304,186.9328075064061,11.658905678794769,1,1,3,1.6538463131636712e-6,549
0.2,1946.6948520704334,1942.6131753880436,126.46072404789102,1,1,0,0.00817853845436016,549
0.2.1,2076.4659408618327,2048.801696729627,2045.979016999502,2,1,0,3.548856632387769e-5,549
0.2.1.1,5170.9731259647215,5165.020621628371,2148.877763369565,3,1,0,0.001268348787443139,549
0.2.1.1.1,3530.4002644921,3521.57517808839,2158.2318786184005,4,1,0,0.009363904567163675,549
0,1619.4744098966746,1614.97865434925,0.0,0,1,3,0.0013976285727953324,550
0.1,648.4751866370965,647.4208501605999,220.06614583157298,1,1,0,0.020603970158123753,550
0,374.89593508434433,301.9179385456393,0.0,0,0,2,0.0008634836289129602,551
0,454.4712245555515,435.70083420846123,0.0,0,0,1,0.015438851430553692,552
0.1,2020.3696678822234,2020.238233579043,54.38616519657477,1,0,3,0.019096157808765817,552
0.2,1619.228279346934,1616.4757724151455,344.24421461867115,1,1,1,9.12281303963452e-5,552
0.1.1,2910.3152255743944,2894.5536822729355,155.46293648482995,2,0,3,0.00899974329228214,552
0.1.2,1933.5169318583742,1919.0479389525199,403.6879417982077,2,1,2,9.627610695709835e-5,552
0.2.1,1569.3527001431735,1544.9028707079556,383.9657553785589,2,1,0,0.00821250136497583,552
0.2.2,2576.582558382192,2529.9367869944017,604.4525293647933,2,1,1,0.02358995551576837,552
0.1.1.1,1911.3777796599559,1902.1228737082974,1289.6471505806016,3,0,1,0.00013921113496694252,552
0.1.1.2,6255.638781543544,6212.487975487553,2575.622757980328,3,1,1,2.9749823944049777e-5,552
0.1.2.1,761.7695567338908,759.0569688646694,560.1764425941635,3,0,3,0.014990107246519157,552
0.1.2.2,997.2707386418356,963.3463511434387,570.119472644224,3,1,0,0.022737759348928098,552
0.1.2.3,2218.983764423456,2204.8975177211196,1063.7310176790008,3,0,1,1.002817513833542e-7,552
0.2.1.1,592.5688969098902,582.6588010485688,551.11228194243,3,1,1,0.00997391670949808,552
0.2.1.2,1557.9714880749245,1519.6909940096464,986.0705018600804,3,1,0,0.019989659685677636,552
0.2.2.1,2111.8318148787775,2111.4123478711367,713.1964627088278,3,0,3,0.019781806508967378,552
0.1.2.3.1,2781.240651455021,2777.972011397411,2128.771994369738,4,0,3,0.012760331722211552,552
0.2.2.1.1,865.1290599888997,835.6014120719132,750.8651342451664,4,1,1,0.010470958295098115,552
0,3358.047901116176,3337.7079885178173,0.0,0,0,1,0.05726142134505343,553
0,1771.0688984035503,1766.8467714457743,0.0,0,0,1,0.0043095429828972675,554
0.1,1814.2291597930578,1797.714377541153,1139.7950965492491,1,1,3,0.0019147207257345345,554
0.1.1,2682.530219352649,2668.8907336871016,1371.6528546168217,2,1,2,0.03381275079048745,554
0.1.2,3098.810013161182,3076.2474286355964,1861.2671024475892,2,1,3,0.0744770454156331,554
0.1.1.1,6583.078087170759,6575.0746516504005,1913.2964823894893,3,1,0,0.016602478327526093,554
0.1.1.2,Inf,3376.630265902441,2656.5219977113475,3,0,3,0.03689058670755096,554
0.1.2.1,Inf,3859.519488024099,1968.8594852289227,3,0,1,0.00018670748257865348,554
0.1.2.2,Inf,5047.439024360442,2254.133261541362,3,0,3,1.4360508653033232e-5,554
0.1.2.3,4355.396647637931,4330.841445232057,2476.401534310063,3,0,1,8.27218207788879e-7,554
0.1.2.4,4841.652294146751,4832.501259689315,2813.415050827452,3,1,2,0.1043176472460905,554
0.1.1.1.1,5344.019970094973,5330.81636781191,3699.36277699751,4,1,2,0.015222005833874806,554
0.1.1.1.2,4303.100969118157,4271.746000286612,4060.597301647555,4,1,0,0.10294103942465661,554
0.1.1.2.1,4947.977075476768,4947.332373780391,2777.0749399962147,4,1,1,0.007503574087207953,554
0.1.2.2.1,4121.058727960684,4092.7861148986985,2275.824984182198,4,0,2,0.010693337236073566,554
0.1.2.4.1,6186.94426868745,6148.609183267298,3576.6034353277305,4,1,1,0.03220771639761004,554
0,276.2575993674027,248.4185315892811,0.0,0,0,1,0.0011355470794579229,555
0,512.8861553624122,505.33939026293046,0.0,0,0,1,0.020237622679058993,556
0.1,Inf,3964.6111231215073,255.26682540849265,1,0,3,9.938119319838072e-5,556
0.1.1,1389.7397768684546,1371.3668167037167,967.5716292628998,2,1,1,0.031230231765241957,556
0,Inf,1788.7010112088167,0.0,0,0,1,0.002915199114803311,557
0.1,781.9640274084511,746.0676186301332,69.26671086271628,1,1,3,0.09863636157655337,557
0.1.1,214.44588945330347,194.34183490285253,112.56003353227457,2,1,0,0.015834577311216673,557
0.1.2,2002.0630420671268,1998.0827678472742,273.5796069677479,2,0,3,0.018504304547853994,557
0.1.2.1,Inf,2849.423840005307,321.0531730517551,3,2,3,7.759305649032771e-6,557
0.1.2.1.1,877.0440036514033,837.9038742656294,347.0041948481309,4,1,0,0.0270649976677023,557
0.1.2.1.2,609.016071606015,602.8621467110064,421.4987383985509,4,1,0,9.815908883548745e-6,557
0,2187.414815404471,2173.502494785786,0.0,0,0,1,0.003215822287663871,558
0,775.3101954187324,723.9302854526682,0.0,0,1,2,1.4402941158910722e-5,559
0.1,760.40407097234,744.2653779080696,491.63027176017255,1,1,3,0.0354473127858923,559
0.1.1,890.5924768289501,877.680692802645,694.3916651465998,2,0,1,2.1509544538312e-7,559
0,1192.780668456759,1165.5413798809607,0.0,0,1,2,0.00040083721419330103,560
0.1,320.1969436569068,278.0508251832787,148.08640165446775,1,0,3,0.0017913252521825163,560
0.1.1,1812.279125554503,1795.477649322706,219.70713162692707,2,0,1,0.00985149495514544,560
0,Inf,2968.3452422924447,0.0,0,1,3,0.005029471246584626,561
0.1,Inf,3038.6868831513443,47.61661331843872,1,0,2,0.00173710841405371,561
0.1.1,1376.6752763122445,1332.3630217090672,481.35789958604875,2,1,3,0.011222611800065757,561
0,1375.8870381668755,1350.786327141595,0.0,0,0,1,0.0008246731280840825,562
0,596.8285946441097,583.6401853849605,0.0,0,0,3,1.733372124998149e-5,563
0.1,Inf,1227.739732708014,51.30504267000153,1,0,3,0.008714922317513809,563
0.2,712.9719740488995,708.7874101243241,537.286442575992,1,0,1,0.0010091730174394723,563
0.1.1,1669.3517976920855,1643.0234271245204,409.1960354477539,2,0,2,0.0001314648907095747,563
0.1.2,Inf,2494.526252392878,493.8313018576174,2,0,2,0.10804990094837436,563
0.1.3,2165.8777190858973,2158.2288065133753,913.7624858048617,2,1,3,0.0011660052297375577,563
0.1.2.1,3451.320560623385,3441.049554849592,1903.0382331677404,3,1,1,0.052736304274091456,563
0.1.3.1,3426.2815702034995,3406.515402533657,1025.246565250521,3,1,3,0.0008438215012692467,563
0.1.3.2,3650.5850971590203,3606.021772939879,1039.2934989650648,3,1,0,1.3795348882121235e-10,563
0.1.3.3,1607.9408346355167,1592.264492770655,1373.7755840344514,3,1,2,0.10211293464406397,563
0.1.2.1.1,3349.8613444323832,3290.748584476877,2275.701608841582,4,0,2,2.758807531465765e-7,563
0.1.3.1.1,5870.034835213077,5865.243676992246,1107.1413347146533,4,0,1,0.02979001084227775,563
0.1.3.1.2,4146.681860420878,4142.746819454404,2691.020005565109,4,1,3,0.0013330542202214597,563
0.1.3.2.1,4017.5051405477448,4002.6773201724695,3129.3622189577336,4,1,0,4.7666816504117614e-8,563
0.1.3.2.2,Inf,3592.5580443325016,3151.6291883917593,4,2,0,0.0009490028752867503,563
0.1.3.2.3,5885.091457292263,5879.849771111143,3163.574315144558,4,1,1,0.0005441091853481316,563
0,738.8344962975794,620.5416356455198,0.0,0,1,3,0.0012058780574300703,564
0,218.89732535551485,216.1527298858764,0.0,0,0,3,0.0001308413329283181,565
0,1450.0764583518962,1437.1974310241696,0.0,0,0,3,0.00043919110531413774,566
0.1,1139.7667321544682,1109.8401190379018,858.8023516697042,1,0,1,0.044135249151480906,566
0,142.3480228736888,125.43336406784371,0.0,0,1,2,0.0296908133025995,567
0,842.6304963147205,794.8510185168532,0.0,0,1,3,0.0019237539457577406,568
0.1,2537.31109805536,2510.070293191406,157.76620801918236,1,1,0,0.019268150220599856,568
0.2,1359.6629817203363,1350.8926789094467,289.84736819361177,1,1,0,0.00013668128075823937,568
0.1.1,2563.3227938848354,2545.4877090815985,2446.455935081282,2,2,1,0.038817204513429814,568
0.2.1,3257.2809977649313,3231.87748140406,682.7445518293209,2,1,1,0.014042549768884052,568
0.1.1.1,2586.8663335432866,2585.1106560703142,2494.867845390692,3,1,1,0.002181500909509391,568
